Date,Henry Hub Daily Price
Jul-1997,2.19
Jul-1997,2.23
Jul-1997,2.19
Jul-1997,2.22
Jul-1997,2.24
Jul-1997,2.2
Jul-1997,2.18
Jul-1997,2.17
Jul-1997,2.26
Jul-1997,2.29
Jul-1997,2.24
Jul-1997,2.21
Jul-1997,2.18
Jul-1997,2.16
Jul-1997,2.15
Jul-1997,2.16
Jul-1997,2.13
Jul-1997,2.13
Jul-1997,2.11
Jul-1997,2.14
Jul-1997,2.16
Jun-1997,2.17
Jun-1997,2.17
Jun-1997,2.23
Jun-1997,2.32
Jun-1997,2.32
Jun-1997,2.29
Jun-1997,2.25
Jun-1997,2.23
Jun-1997,2.22
Jun-1997,2.2
Jun-1997,2.2
Jun-1997,2.15
Jun-1997,2.14
Jun-1997,2.16
Jun-1997,2.16
Jun-1997,2.19
Jun-1997,2.19
Jun-1997,2.18
Jun-1997,2.19
Jun-1997,2.11
Jun-1997,2.2
May-1997,2.23
May-1997,2.29
May-1997,2.34
May-1997,2.29
May-1997,2.2
May-1997,2.22
May-1997,2.21
May-1997,2.22
May-1997,2.25
May-1997,2.19
May-1997,2.25
May-1997,2.22
May-1997,2.18
May-1997,2.27
May-1997,2.3
May-1997,2.33
May-1997,2.34
May-1997,2.25
May-1997,2.23
May-1997,2.21
May-1997,2.19
Apr-1997,2.16
Apr-1997,2.09
Apr-1997,2.1
Apr-1997,2.16
Apr-1997,2.11
Apr-1997,2.22
Apr-1997,2.1
Apr-1997,2.09
Apr-1997,2.1
Apr-1997,2.08
Apr-1997,2.02
Apr-1997,2
Apr-1997,2
Apr-1997,1.98
Apr-1997,1.97
Apr-1997,1.96
Apr-1997,2.01
Apr-1997,1.99
Apr-1997,1.91
Apr-1997,1.87
Apr-1997,1.85
Apr-1997,1.95
Mar-1997,1.84
Mar-1997,1.84
Mar-1997,1.85
Mar-1997,1.85
Mar-1997,1.8
Mar-1997,1.87
Mar-1997,1.88
Mar-1997,1.88
Mar-1997,1.91
Mar-1997,2.01
Mar-1997,1.97
Mar-1997,1.98
Mar-1997,1.96
Mar-1997,1.92
Mar-1997,1.95
Mar-1997,1.89
Mar-1997,1.82
Mar-1997,1.92
Mar-1997,1.87
Mar-1997,1.8
Feb-1997,1.78
Feb-1997,1.8
Feb-1997,1.81
Feb-1997,1.77
Feb-1997,1.92
Feb-1997,1.92
Feb-1997,1.92
Feb-1997,1.95
Feb-1997,1.84
Feb-1997,2.12
Feb-1997,2.22
Feb-1997,2.42
Feb-1997,2.34
Feb-1997,2.42
Feb-1997,2.39
Feb-1997,2.51
Feb-1997,2.65
Feb-1997,2.59
Feb-1997,2.49
Jan-1997,2.77
Jan-1997,2.86
Jan-1997,2.91
Jan-1997,3.05
Jan-1997,2.98
Jan-1997,2.62
Jan-1997,2.96
Jan-1997,3.05
Jan-1997,2.99
Jan-1997,3.26
Jan-1997,3.91
Jan-1997,4.71
Jan-1997,4.34
Jan-1997,4.01
Jan-1997,4
Jan-1997,3.92
Jan-1997,3.61
Jan-1997,3.8
Jan-1997,3.82
